time.TIME,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_curvature,Gyro.gyro_X,Gyro.gyro_Y,driver_demands.steering,driver_demands.throttle
5.81,-0.094351769,19.93893172,0.021247771,0.147945643,0.009995242,114.6768768,1.106172589,0.825417713,15.28966718
5.82,-0.094655271,19.93833766,0.021274055,0.15001921,0.00999401,114.8741893,1.134870295,0.825495244,15.30685932
5.83,-0.094947114,19.93774878,0.021298768,0.152093891,0.009995907,115.0714365,1.163973419,0.82576642,15.32400699
5.84,-0.095226343,19.93716503,0.021321966,0.154169545,0.009998685,115.2686175,1.193482141,0.825912442,15.34110825
5.85,-0.095491452,19.9365866,0.021343702,0.156246042,0.010001584,115.4657315,1.22339663,0.825935524,15.3581633
5.86,-0.095742477,19.9360137,0.021364025,0.158323262,0.010004177,115.6627776,1.253717033,0.825835881,15.37516818
5.87,-0.095980431,19.93544649,0.021382967,0.160401085,0.010005787,115.8597551,1.284443471,0.825788193,15.39211836
5.88,-0.096205865,19.93488498,0.021400563,0.162479386,0.010004506,116.0566631,1.315576025,0.825905807,15.40901052
5.89,-0.096417605,19.93432915,0.021416864,0.164558047,0.010002503,116.2535007,1.347114757,0.825908131,15.42584395
5.9,-0.096614352,19.93377914,0.021431921,0.16663696,0.010000444,116.4502673,1.379059719,0.825796339,15.44261892
5.91,-0.096796302,19.93323513,0.021445776,0.168716028,0.009998571,116.646962,1.411410945,0.825569885,15.45933192
5.92,-0.096964471,19.93269722,0.021458463,0.170795153,0.009997174,116.8435839,1.444168446,0.825442825,15.47597935
5.93,-0.097119224,19.93216539,0.021470018,0.172874237,0.009997153,117.0401323,1.477332201,0.825447032,15.49255874
5.94,-0.097259432,19.93163961,0.021480494,0.174953187,0.009997513,117.2366064,1.510902172,0.825341412,15.5090703
5.95,-0.097384244,19.93112002,0.021489938,0.177031924,0.009997956,117.4330053,1.544878319,0.825126378,15.52551414
5.96,-0.097494217,19.93060675,0.02149839,0.179110378,0.009998455,117.6293283,1.579260582,0.824801012,15.54188711
5.97,-0.097590658,19.93009988,0.021505876,0.181188476,0.009999042,117.8255746,1.61404888,0.824619696,15.5581862
5.98,-0.097674029,19.92959937,0.021512429,0.183266145,0.009999841,118.0217434,1.649243105,0.824532816,15.57440929
5.99,-0.097743384,19.92910519,0.021518093,0.18534332,0.010000723,118.2178339,1.684843135,0.824339899,15.59055721
6,-0.09779829,19.92861746,0.021522904,0.187419946,0.01000165,118.4138453,1.720848848,0.824041169,15.60662978
6.01,-0.09783964,19.9281363,0.021526891,0.189495975,0.010002471,118.6097769,1.757260103,0.823635854,15.62262408
6.02,-0.097869004,19.92766177,0.021530067,0.191571357,0.010002909,118.8056279,1.79407674,0.823420259,15.63853752
6.03,-0.09788686,19.92719378,0.021532457,0.193646039,0.010001937,119.0013974,1.831298573,0.823262685,15.65436831
6.04,-0.09789232,19.92673233,0.021534095,0.195719977,0.010000666,119.1970848,1.86892541,0.823002664,15.67011796
6.05,-0.097885224,19.92627751,0.021535008,0.197793137,0.00999937,119.3926892,1.906957056,0.822639451,15.68578605
6.06,-0.09786667,19.92582942,0.021535219,0.199865487,0.009998222,119.5882099,1.945393303,0.822171563,15.7013699
6.07,-0.097838379,19.92538811,0.021534736,0.201936995,0.009997437,119.7836462,1.984233924,0.821935967,15.71686723
6.08,-0.097800755,19.92495346,0.021533581,0.204007623,0.009997912,119.9789973,2.023478667,0.821717188,15.73227658
6.09,-0.09775291,19.92452545,0.021531786,0.206077342,0.0099987,120.1742623,2.063127281,0.821396244,15.74760012
6.1,-0.097694925,19.92410421,0.021529377,0.208146134,0.009999583,120.3694407,2.103179511,0.820972241,15.76283715
6.11,-0.097628069,19.92368979,0.021526372,0.210213978,0.010000419,120.5645316,2.143635092,0.820443928,15.77798505
6.12,-0.097554167,19.92328225,0.021522778,0.212280851,0.010001044,120.7595342,2.184493738,0.820190501,15.7930418
6.13,-0.097473482,19.92288142,0.021518619,0.214346728,0.010000722,120.9544479,2.225755144,0.819913454,15.8080061
6.14,-0.097385026,19.92248732,0.021513923,0.216411587,0.010000226,121.1492719,2.267419004,0.819535623,15.82288073
6.15,-0.09728901,19.92210003,0.021508717,0.218475417,0.009999716,121.3440055,2.309485015,0.81905605,15.83766468
6.16,-0.097186759,19.92171963,0.021503016,0.220538207,0.009999307,121.5386479,2.351952861,0.81847374,15.8523555
6.17,-0.097080086,19.92134613,0.021496823,0.222599939,0.009999121,121.7331984,2.394822207,0.818210564,15.86695144
6.18,-0.096969,19.92097935,0.021490164,0.224660589,0.009999797,121.9276562,2.438092702,0.817884095,15.88145143
6.19,-0.096852301,19.9206193,0.021483069,0.226720145,0.010000681,122.1220208,2.481763998,0.817458628,15.8958589
6.2,-0.09673025,19.92026609,0.021475559,0.228778599,0.010001646,122.3162912,2.52583575,0.816932571,15.91017251
6.21,-0.096604164,19.91991974,0.021467652,0.230835943,0.010002543,122.5104669,2.570307602,0.816309749,15.92438999
6.22,-0.096475791,19.91958027,0.021459348,0.232892163,0.01000317,122.704547,2.615179179,0.81603755,15.93850986
6.23,-0.096344883,19.91924748,0.021450674,0.234947237,0.010002379,122.8985309,2.660450092,0.81566519,15.95253133
6.24,-0.096210075,19.91892139,0.021441657,0.237001156,0.010001337,123.0924179,2.70611996,0.815194418,15.96645826
6.25,-0.096071687,19.9186021,0.021432317,0.239053915,0.010000246,123.2862073,2.752188403,0.814624172,15.98028898
6.26,-0.095931029,19.91828962,0.021422668,0.241105507,0.009999211,123.4798983,2.798655033,0.814001348,15.99402124
6.27,-0.095789605,19.91798395,0.02141271,0.243155918,0.00999827,123.6734902,2.845519442,0.813691027,16.00765384
6.28,-0.095646958,19.91768488,0.021402466,0.245205129,0.009997673,123.8669825,2.892781212,0.813284968,16.02118667
6.29,-0.095501726,19.91739243,0.02139196,0.247253132,0.009997168,124.0603742,2.940439934,0.812784529,16.03462323
6.3,-0.095354156,19.9171067,0.02138121,0.249299923,0.009996718,124.2536649,2.988495201,0.812188059,16.04796195
6.31,-0.09520545,19.91682769,0.021370225,0.251345496,0.009996404,124.4468537,3.036946597,0.811583901,16.06120081
6.32,-0.095056798,19.91655535,0.021359006,0.253389838,0.00999644,124.6399399,3.085793692,0.811252017,16.07433884
6.33,-0.094907527,19.9162895,0.021347577,0.255432932,0.009998139,124.832923,3.135036046,0.81082561,16.08737657
6.34,-0.094756328,19.91603015,0.02133596,0.257474773,0.0100002,125.0258022,3.18467323,0.810306098,16.10031727
6.35,-0.094603468,19.91577737,0.021324172,0.259515359,0.010002409,125.2185768,3.234704818,0.809692276,16.1131595
6.36,-0.094450137,19.91553119,0.021312219,0.261554686,0.010004507,125.4112461,3.285130374,0.809115063,16.12590138
6.37,-0.094297299,19.91529151,0.021300102,0.263592742,0.01000611,125.6038095,3.33594945,0.808771865,16.13854205
6.38,-0.094144111,19.91505816,0.021287844,0.265629515,0.010005133,125.7962662,3.387161592,0.808338048,16.15108253
6.39,-0.093989338,19.91483117,0.021275465,0.267665001,0.01000361,125.9886157,3.438766355,0.807814657,16.16352575
6.4,-0.093833266,19.91461058,0.021262979,0.269699204,0.010001925,126.1808572,3.4907633,0.807200295,16.17587042
6.41,-0.093677063,19.9143964,0.021250389,0.27173212,0.010000289,126.3729901,3.543151978,0.806667319,16.18811497
6.42,-0.093521458,19.91418852,0.021237698,0.273763741,0.009998742,126.5650136,3.595931928,0.80632927,16.20025878
6.43,-0.093365456,19.91398679,0.021224929,0.275794061,0.009997469,126.7569272,3.649102687,0.805902725,16.21230344
6.44,-0.093207943,19.91379121,0.021212098,0.27782308,0.009996288,126.9487301,3.702663803,0.805388349,16.2242515
6.45,-0.093049286,19.91360184,0.02119922,0.279850807,0.009995163,127.1404217,3.756614829,0.804784765,16.23610174
6.46,-0.092890705,19.91341866,0.021186295,0.281877241,0.00999419,127.3320013,3.810955308,0.804305891,16.24785282
6.47,-0.092732763,19.91324155,0.021173328,0.283902381,0.009993793,127.5234683,3.865684773,0.803982599,16.25950427
6.48,-0.092574365,19.91307036,0.021160337,0.285926224,0.009995836,127.714822,3.920802756,0.803572851,16.27105823
6.49,-0.092414555,19.91290511,0.021147341,0.287948778,0.009998555,127.9060617,3.976308803,0.80307687,16.28251684
6.5,-0.092253815,19.91274584,0.021134349,0.289970055,0.010001528,128.0971868,4.032202462,0.802493126,16.29387896
6.51,-0.092093435,19.91259252,0.021121359,0.291990061,0.010004405,128.2881966,4.088483274,0.802076475,16.3051434
6.52,-0.091933819,19.91244502,0.021108375,0.294008797,0.01000659,128.4790904,4.145150768,0.801775271,16.31630984
6.53,-0.091773785,19.91230319,0.021095416,0.296026268,0.010005697,128.6698677,4.202204477,0.8013885,16.32738096
6.54,-0.091612557,19.91216707,0.021082497,0.298042488,0.010003931,128.8605277,4.259643948,0.800916169,16.3383585
6.55,-0.091450745,19.91203668,0.021069624,0.300057471,0.010001893,129.0510698,4.317468729,0.800356961,16.34924132
6.56,-0.09128972,19.91191199,0.021056792,0.302071229,0.009999937,129.2414934,4.37567836,0.800007032,16.3600284
6.57,-0.091129729,19.91179284,0.021044006,0.304083767,0.009998321,129.4317977,4.434272372,0.799733625,16.37071954
6.58,-0.090969485,19.91167912,0.021031284,0.306095095,0.009997945,129.6219822,4.493250301,0.79937661,16.3813179
6.59,-0.090808363,19.91157085,0.021018638,0.308105231,0.009997986,129.8120462,4.552611698,0.798935642,16.39182483
6.6,-0.090647074,19.91146804,0.021006075,0.310114196,0.009998193,130.001989,4.612356114,0.798409301,16.40223926
6.61,-0.090487041,19.91137066,0.020993587,0.312122003,0.009998456,130.19181,4.672483092,0.798134296,16.41256036
6.62,-0.090328328,19.91127853,0.020981183,0.314128663,0.00999892,130.3815086,4.732992169,0.797896576,16.42278809
6.63,-0.090169527,19.91119155,0.02096888,0.316134189,0.010000026,130.571084,4.793882889,0.797576134,16.43292614
6.64,-0.090010173,19.91110974,0.020956693,0.318138606,0.010001375,130.7605357,4.855154808,0.797171995,16.44297549
6.65,-0.089851099,19.91103312,0.020944626,0.320141938,0.010002832,130.949863,4.916807488,0.796682407,16.45293504
6.66,-0.089693805,19.91096164,0.020932673,0.322144202,0.010004254,131.1390652,4.978840477,0.796483616,16.46280416
6.67,-0.08953821,19.91089511,0.020920843,0.324145411,0.010004973,131.3281417,5.04125332,0.796280952,16.47258288
6.68,-0.089382824,19.91083343,0.020909154,0.326145585,0.010003002,131.5170919,5.104045572,0.795994299,16.48227534
6.69,-0.089227375,19.91077666,0.020897616,0.32814475,0.010000047,131.7059151,5.167216799,0.795622462,16.49188205
6.7,-0.089072843,19.91072479,0.020886234,0.330142933,0.009996782,131.8946106,5.23076657,0.795164058,16.50140184
6.71,-0.088920819,19.9106778,0.020874995,0.332140155,0.009993629,132.0831779,5.294694444,0.79503581,16.51083414
6.72,-0.088771061,19.91063544,0.020863907,0.334136428,0.009991573,132.2716162,5.358999973,0.794864552,16.52017902
6.73,-0.088621955,19.91059767,0.020852985,0.336131774,0.00999321,132.4599249,5.423682722,0.794610117,16.52944102
6.74,-0.088473357,19.91056453,0.020842237,0.338126222,0.00999636,132.6481034,5.48874227,0.794270956,16.53862022
6.75,-0.08832631,19.91053601,0.020831663,0.340119799,0.010000049,132.836151,5.554178195,0.793845385,16.54771542
6.76,-0.088182416,19.91051209,0.020821247,0.342112525,0.010003725,133.0240671,5.619990065,0.793788687,16.55672618
6.77,-0.08804122,19.91049251,0.020810999,0.344104413,0.010006392,133.2118511,5.686177442,0.793648538,16.56565268
6.78,-0.087900961,19.91047723,0.020800932,0.346095487,0.01000561,133.3995022,5.752739906,0.793423675,16.57449991
6.79,-0.08776163,19.91046631,0.020791054,0.348085775,0.010003341,133.5870198,5.819677045,0.79311227,16.58326749
6.8,-0.087624359,19.91045974,0.020781363,0.350075305,0.010000593,133.7744033,5.886988451,0.792749796,16.59195413
6.81,-0.087490625,19.91045747,0.020771846,0.352064095,0.009997899,133.9616521,5.954673702,0.792720904,16.60055952
6.82,-0.087359878,19.91045926,0.020762512,0.35405216,0.009995997,134.1487654,6.022732375,0.792606733,16.60908426
6.83,-0.087230478,19.91046509,0.020753371,0.356039521,0.009996463,134.3357427,6.091164058,0.792408451,16.61753289
6.84,-0.087102475,19.91047502,0.02074443,0.358026207,0.009998064,134.5225833,6.159968355,0.792124181,16.62590484
6.85,-0.086976997,19.91048904,0.020735684,0.360012243,0.010000073,134.7092865,6.229144864,0.791827672,16.63419881
6.86,-0.086855295,19.91050707,0.02072712,0.361997645,0.01000212,134.8958516,6.298693178,0.791826103,16.64241457
6.87,-0.086736654,19.91052889,0.020718746,0.363982427,0.010003685,135.0822782,6.368612883,0.791738569,16.65055319
6.88,-0.086619532,19.9105545,0.020710573,0.36596661,0.010003707,135.2685654,6.438903584,0.791565907,16.65861888
6.89,-0.086504043,19.91058394,0.020702604,0.367950221,0.010002963,135.4547126,6.509564893,0.79130612,16.66661101
6.9,-0.086391334,19.9106172,0.020694835,0.369933283,0.010001986,135.6407192,6.580596422,0.791071349,16.67452835
6.91,-0.086282463,19.91065421,0.020687251,0.371915811,0.010001047,135.8265845,6.651997774,0.791094049,16.6823706
6.92,-0.086176583,19.91069475,0.020679863,0.373897816,0.010000293,136.0123079,6.723768548,0.791031823,16.69013917
6.93,-0.08607226,19.91073883,0.020672678,0.37587932,0.009999981,136.1978887,6.795908361,0.79088556,16.69783779
6.94,-0.085969652,19.91078648,0.0206657,0.377860348,0.009999926,136.3833263,6.868416839,0.790653298,16.70546585
6.95,-0.085869898,19.9108377,0.020658922,0.37984092,0.009999982,136.56862,6.941293602,0.790484068,16.71302223
6.96,-0.085773835,19.91089239,0.020652333,0.38182105,0.010000078,136.7537691,7.014538265,0.790534177,16.72050675
6.97,-0.085680474,19.91095036,0.020645943,0.383800749,0.009999989,136.938773,7.088150443,0.790497598,16.7279212
6.98,-0.085588527,19.91101162,0.02063976,0.38578004,0.009999248,137.1236311,7.162129763,0.790374326,16.73526884
6.99,-0.085498264,19.91107622,0.020633786,0.387758944,0.009998146,137.3083426,7.236475863,0.790162242,16.74254893
7,-0.085410901,19.91114413,0.020628011,0.389737483,0.009996947,137.4929069,7.311188377,0.79004768,16.7497604
7.01,-0.085327147,19.91121526,0.020622425,0.391715666,0.009995789,137.6773234,7.386266926,0.790114694,16.75690299
7.02,-0.085245935,19.91128945,0.020617034,0.393693506,0.009995081,137.8615913,7.461711138,0.790095278,16.7639788
7.03,-0.085166129,19.91136671,0.020611843,0.395671021,0.009995613,138.0457101,7.537520651,0.789989814,16.77099051
7.04,-0.085088074,19.91144708,0.020606851,0.397648233,0.00999692,138.2296791,7.613695112,0.789796668,16.77793726
7.05,-0.085012984,19.91153055,0.020602043,0.399625159,0.009998513,138.4134975,7.690234162,0.789738654,16.78481804
7.06,-0.084941339,19.91161699,0.020597409,0.401601807,0.010000148,138.5971648,7.767137432,0.789826803,16.79163268
7.07,-0.084871911,19.91170627,0.020592957,0.403578189,0.010001646,138.7806803,7.844404559,0.789828862,16.7983837
7.08,-0.084803669,19.9117984,0.020588691,0.405554321,0.010002641,138.9640432,7.922035193,0.78974464,16.80507338
7.09,-0.084737021,19.91189343,0.020584608,0.407530225,0.010003322,139.147253,8.000028988,0.789572291,16.81170081
7.1,-0.084673197,19.91199133,0.020580696,0.409505915,0.01000392,139.330309,8.078385594,0.789570127,16.81826507
7.11,-0.084612508,19.91209197,0.020576949,0.411481399,0.010004562,139.5132105,8.157104652,0.789677399,16.824766
7.12,-0.084553639,19.91219523,0.020573375,0.413456687,0.010004792,139.6959568,8.236185808,0.789697494,16.83120645
7.13,-0.084495733,19.91230114,0.020569979,0.415431797,0.010003703,139.8785473,8.315628721,0.78962983,16.83758821
7.14,-0.084439318,19.91240974,0.020566759,0.417406749,0.010001713,140.0609813,8.395433055,0.789472624,16.84391024
7.15,-0.084385687,19.91252102,0.020563699,0.419381554,0.009999444,140.2432581,8.475598465,0.789519807,16.85017168
7.16,-0.084335008,19.91263482,0.020560796,0.42135622,0.009997218,140.4253771,8.556124598,0.789641179,16.85637233
7.17,-0.08428589,19.91275105,0.020558056,0.423330755,0.009995656,140.6073375,8.637011109,0.78967587,16.86251532
7.18,-0.084237619,19.91286974,0.020555482,0.425305177,0.009995979,140.7891388,8.718257664,0.789623399,16.86860195
7.19,-0.084190792,19.91299094,0.020553071,0.427279504,0.009997692,140.9707801,8.799863931,0.789482275,16.87463112
7.2,-0.084146706,19.91311462,0.020550804,0.429253745,0.009999899,141.152261,8.881829571,0.789581057,16.88060204
7.21,-0.084105332,19.91324061,0.02054868,0.431227906,0.010002151,141.3335806,8.964154238,0.78971956,16.88651461
7.22,-0.084065166,19.91336885,0.020546705,0.433201996,0.01000376,141.5147383,9.046837591,0.789771081,16.89237231
7.23,-0.084025621,19.91349938,0.020544883,0.435176031,0.010003372,141.6957335,9.129879305,0.789734546,16.89817601
7.24,-0.08398738,19.91363221,0.020543211,0.437150029,0.010001441,141.8765654,9.213279053,0.789608269,16.90392457
7.25,-0.083951782,19.91376736,0.020541671,0.439123999,0.009999014,142.0572334,9.2970365,0.789754924,16.90961725
7.26,-0.083918656,19.91390462,0.020540262,0.441097944,0.009996634,142.2377368,9.381151304,0.789906598,16.91525395
7.27,-0.083886437,19.91404395,0.020538994,0.443071874,0.009994895,142.418075,9.465623133,0.789970887,16.92083843
7.28,-0.083854692,19.91418539,0.020537869,0.445045805,0.009994977,142.5982471,9.550451663,0.789946573,16.92637111
7.29,-0.083824204,19.91432899,0.020536882,0.447019752,0.009996561,142.7782526,9.635636573,0.789832096,16.93185074
7.3,-0.083796382,19.91447471,0.020536023,0.448993725,0.009998676,142.9580908,9.721177532,0.790023447,16.93727664
7.31,-0.083770848,19.91462238,0.020535294,0.450967724,0.010000837,143.137761,9.807074199,0.790185458,16.94264874
7.32,-0.083745987,19.91477194,0.020534696,0.452941759,0.010002507,143.3172625,9.893326246,0.790259004,16.94797111
7.33,-0.083721521,19.91492348,0.020534235,0.454915847,0.010002633,143.4965946,9.979933355,0.790242487,16.95324373
7.34,-0.083698335,19.91507701,0.020533908,0.456890001,0.010001423,143.6757567,10.06689521,0.790134346,16.95846522
7.35,-0.083677859,19.91523251,0.020533692,0.458864227,0.009999789,143.854748,10.15421147,0.790364091,16.96363492
7.36,-0.083659636,19.91538979,0.020533591,0.460838526,0.009998202,144.0335679,10.2418818,0.790531732,16.96875275
7.37,-0.083641937,19.91554883,0.020533608,0.462812907,0.009997242,144.2122158,10.32990589,0.7906117,16.97382305
7.38,-0.083624579,19.9157097,0.020533743,0.464787383,0.009998068,144.3906908,10.4182834,0.790602595,16.97884537
7.39,-0.083608477,19.91587241,0.020533986,0.466761967,0.010000533,144.5689923,10.50701402,0.790508728,16.98381831
7.4,-0.083595014,19.91603696,0.020534315,0.468736664,0.010003574,144.7471197,10.59609743,0.790775605,16.98874128
7.41,-0.083583547,19.91620311,0.020534733,0.470711472,0.010006664,144.9250722,10.68553328,0.79095366,16.99361436
7.42,-0.083572262,19.91637088,0.020535248,0.4726864,0.010008819,145.1028492,10.77532124,0.791043736,16.9984421
7.43,-0.083561077,19.91654033,0.020535861,0.474661461,0.010008121,145.2804499,10.86546102,0.791043706,17.00322379
7.44,-0.083550977,19.91671148,0.020536568,0.476636669,0.010004666,145.4578737,10.95595228,0.790989386,17.00795799
7.45,-0.083543244,19.9168843,0.020537352,0.478612027,0.010000309,145.63512,11.0467947,0.791261645,17.01264424
7.46,-0.083537204,19.91705859,0.020538221,0.480587533,0.009996002,145.8121879,11.13798795,0.791443304,17.01728292
7.47,-0.083531229,19.91723437,0.020539183,0.482563197,0.009992588,145.9890768,11.22953169,0.791535017,17.02187811
7.48,-0.083525377,19.9174117,0.020540241,0.484539033,0.009991756,146.1657861,11.32142563,0.791534475,17.02642887
7.49,-0.08352072,19.9175906,0.020541388,0.486515049,0.009993553,146.342315,11.41366943,0.791508832,17.03093372
7.5,-0.083518445,19.91777105,0.020542608,0.488491249,0.009996259,146.5186628,11.50626276,0.791777054,17.03539214
7.51,-0.083517797,19.91795285,0.020543903,0.49046763,0.009999015,146.6948289,11.5992053,0.79195453,17.03980478
7.52,-0.083517307,19.91813602,0.020545268,0.4924442,0.010001434,146.8708126,11.69249671,0.792042394,17.04417531
7.53,-0.083517093,19.91832065,0.020546711,0.49442097,0.010002785,147.0466131,11.78613668,0.792039025,17.04850269
7.54,-0.0835182,19.91850675,0.02054822,0.496397946,0.010002985,147.2222298,11.88012489,0.79204308,17.05278544
7.55,-0.08352161,19.91869426,0.020549775,0.49837513,0.010002826,147.397662,11.97446099,0.792311817,17.05702308
7.56,-0.083526436,19.91888301,0.020551381,0.500352516,0.010002715,147.5729089,12.06914466,0.792490225,17.06121664
7.57,-0.083531234,19.91907303,0.020553043,0.502330113,0.010002415,147.74797,12.16417557,0.792578627,17.06536949
7.58,-0.083536153,19.9192644,0.020554763,0.504307928,0.010001483,147.9228445,12.25955338,0.792574884,17.0694806
7.59,-0.08354228,19.91945711,0.020556534,0.50628597,0.009999832,148.0975317,12.35527779,0.7926073,17.07354858
7.6,-0.083550482,19.91965112,0.020558345,0.508264235,0.009997966,148.2720309,12.45134846,0.792873209,17.07757295
7.61,-0.083559829,19.91984626,0.020560207,0.510242721,0.009996146,148.4463414,12.54776503,0.793048617,17.08155497
7.62,-0.083569017,19.92004258,0.020562128,0.512221434,0.00999482,148.6204626,12.64452719,0.793134073,17.0854976
7.63,-0.083578285,19.92024014,0.020564112,0.514200381,0.009994883,148.7943938,12.7416346,0.793127891,17.08939974
7.64,-0.083588758,19.92043895,0.020566148,0.516179568,0.009996594,148.9681341,12.83908694,0.793188494,17.09326003
7.65,-0.08360116,19.92063894,0.020568229,0.518158992,0.009998885,149.1416831,12.93688387,0.793453409,17.09707799
7.66,-0.083614466,19.92083997,0.020570361,0.520138649,0.010001223,149.3150399,13.03502504,0.793627323,17.10085519
7.67,-0.083627472,19.92104208,0.020572551,0.522118545,0.01000319,149.4882039,13.13351012,0.793709938,17.10459428
7.68,-0.083640487,19.92124533,0.020574799,0.524098688,0.010003981,149.6611743,13.23233878,0.793699068,17.10829412
7.69,-0.083654678,19.92144974,0.020577092,0.526079081,0.010003294,149.8339506,13.33151069,0.793781442,17.1119534
7.7,-0.083670669,19.92165522,0.02057942,0.528059721,0.010002139,150.0065319,13.43102549,0.794037386,17.11557162
7.71,-0.08368739,19.92186167,0.020581788,0.530040604,0.010001029,150.1789176,13.53088285,0.794201807,17.1191505
7.72,-0.083703767,19.92206911,0.020584199,0.532021733,0.010000102,150.3511071,13.63108241,0.79427489,17.12269225
7.73,-0.08372018,19.92227762,0.02058665,0.534003117,0.009999642,150.5230995,13.73162385,0.794255151,17.12619563
7.74,-0.083737813,19.92248722,0.020589127,0.535984757,0.009999786,150.6948943,13.83250682,0.794358635,17.12965938
7.75,-0.083757134,19.92269779,0.020591619,0.537966646,0.010000162,150.8664907,13.93373098,0.794608553,17.13308304
7.76,-0.083776954,19.92290924,0.020594133,0.53994878,0.010000583,151.0378881,14.03529596,0.794767507,17.13646864
7.77,-0.083796267,19.92312162,0.020596673,0.541931164,0.010000808,151.2090857,14.13720142,0.794835024,17.1398181
7.78,-0.083815493,19.92333499,0.020599237,0.543913803,0.01000038,151.3800828,14.23944703,0.794809245,17.14313015
7.79,-0.083835839,19.92354936,0.020601813,0.545896697,0.009999035,151.5508789,14.34203243,0.79493351,17.1464036
7.8,-0.083857656,19.92376461,0.020604394,0.547879841,0.009997413,151.7214731,14.44495726,0.795175561,17.149638
7.81,-0.083879698,19.92398067,0.020606988,0.549863229,0.009995834,151.8918647,14.54822116,0.795326173,17.15283567
7.82,-0.083901087,19.92419758,0.020609601,0.551846866,0.009994763,152.0620532,14.65182379,0.79538481,17.15599816
7.83,-0.083922329,19.92441541,0.020612233,0.553830756,0.009995126,152.2320378,14.75576479,0.795349813,17.15912412
7.84,-0.083944677,19.92463418,0.02061487,0.555814899,0.009997556,152.4018178,14.86004382,0.795491996,17.16221235
7.85,-0.083968376,19.92485375,0.020617508,0.557799287,0.01000071,152.5713925,14.96466049,0.795724997,17.16526242
7.86,-0.083992109,19.92507405,0.020620155,0.559783917,0.010003907,152.7407613,15.06961445,0.795867012,17.16827689
7.87,-0.084015096,19.92529515,0.020622816,0.561768791,0.01000665,152.9099234,15.17490534,0.795917456,17.171257
7.88,-0.084037899,19.9255171,0.020625489,0.563753914,0.010007968,153.0788781,15.28053281,0.795874867,17.17420136
7.89,-0.08406179,19.92573992,0.02062816,0.565739285,0.010007097,153.2476249,15.38649648,0.796037064,17.17710885
7.9,-0.084086877,19.92596346,0.020630826,0.567724895,0.010005526,153.4161629,15.49279599,0.796264083,17.17997906
7.91,-0.084111757,19.92618767,0.020633496,0.569710741,0.010003996,153.5844915,15.59943095,0.796400457,17.18281485
7.92,-0.084135739,19.92641261,0.020636175,0.571696826,0.010002398,153.7526101,15.70640102,0.796445128,17.18561715
7.93,-0.084159446,19.92663833,0.020638861,0.573683154,0.010000524,153.9205178,15.81370582,0.796396408,17.18838457
7.94,-0.084184188,19.92686485,0.020641542,0.575669725,0.009998186,154.0882141,15.92134497,0.796577707,17.19111602
7.95,-0.084209975,19.92709201,0.020644215,0.577656529,0.009995726,154.2556983,16.02931811,0.796796571,17.19381114
7.96,-0.084235359,19.92731978,0.020646891,0.579643565,0.009993306,154.4229696,16.13762485,0.796923384,17.19647302
7.97,-0.084259781,19.92754823,0.020649573,0.581630835,0.009991458,154.5900275,16.24626481,0.796956567,17.19910223
7.98,-0.084283967,19.92777739,0.02065226,0.583618344,0.009991232,154.7568711,16.35523763,0.796894196,17.20169728
7.99,-0.084309298,19.92800731,0.020654935,0.58560609,0.009993704,154.9234998,16.46454293,0.797084506,17.20425708
8,-0.084335719,19.92823781,0.020657596,0.587594063,0.009997116,155.089913,16.5741803,0.797285942,17.20678119
8.01,-0.084361746,19.92846886,0.020660251,0.58958226,0.010000568,155.25611,16.68414937,0.797395617,17.20927289
8.02,-0.084386926,19.92870056,0.020662901,0.591570684,0.010003546,155.42209,16.79444976,0.79741282,17.21173238
8.03,-0.084412025,19.92893294,0.020665542,0.593559337,0.010005047,155.5878525,16.90508108,0.797336713,17.21415807
8.04,-0.084438405,19.92916602,0.020668154,0.595548216,0.010003916,155.7533966,17.01604294,0.797542362,17.21654895
8.05,-0.084465826,19.92939962,0.020670739,0.597537308,0.01000194,155.9187218,17.12733494,0.79773699,17.21890465
8.06,-0.084492647,19.92963374,0.020673303,0.59952661,0.010000003,156.0838274,17.23895668,0.797841484,17.22122881
8.07,-0.084518434,19.92986843,0.020675854,0.601516126,0.009998457,156.2487127,17.35090778,0.797854007,17.22352146
8.08,-0.084543965,19.93010375,0.020678388,0.603505858,0.009998002,156.4133769,17.46318783,0.797772826,17.22578108
8.09,-0.084570618,19.9303397,0.020680891,0.605495801,0.00999953,156.5778195,17.57579646,0.797995795,17.22800678
8.1,-0.084598063,19.93057611,0.020683369,0.607485945,0.010001757,156.7420398,17.68873323,0.798181957,17.23019823
8.11,-0.084624641,19.93081297,0.020685833,0.609476288,0.010004023,156.9060371,17.80199776,0.798276795,17.23235927
8.12,-0.084650066,19.93105036,0.02068829,0.611466833,0.010005827,157.0698107,17.91558964,0.79827846,17.23448958
8.13,-0.084675232,19.93128833,0.020690738,0.613457584,0.010006184,157.23336,18.02950847,0.79818546,17.23658754
8.14,-0.08470159,19.93152689,0.020693161,0.615448536,0.010003704,157.3966842,18.14375386,0.798419447,17.23865222
8.15,-0.084728743,19.93176584,0.020695563,0.617439678,0.010000312,157.5597827,18.25832536,0.79859256,17.24068328
